Bond Index
2893.37
2896.15
2895.73
2888.95
2885.04
2896.61
2895.26
2901.37
2904.93
2896.04
2896.15
2897.13
2896.15
2906.6
2909.28
2910.77
2904.31
2891.62
2884.84
2891.03
2890.07
#N/A
2895.9
2907.44
2905.55
2909.33
2909.64
#N/A
2898.17
2901.82
2901.21
2898.38
2899.24
2890
2891.23
2897.05
2897.04
2897.95
2901.03
2895.42
2889.04
2883.61
2880.41
2887.01
2882.52
2892.36
2887.59
2883.93
2878.69
2882.75
2874.64
2861.3
2868.62
2868.13
2857.17
2852.15
2847.24
2844.6
2840.86
2829.94
2837.13
2840.08
2841
2837.33
2828.03
2831.9
2838.14
2841.19
2834.28
2839.61
2844.47
2833.69
2831.8
2835.25
2832.18
2835.15
2829.76
2832.9
2834.49
2839.49
2835.88
2833.44
2833.83
2826.29
2821.22
2829.12
2827.16
2826.04
2835.9
2837.6
2845.41
#N/A
2845.72
2847.49
2839.35
2838.79
2834.57
2845.92
2846.51
2846.85
2848.65
2842.9
2844.02
2845.3
2849.4
2839.02
2828.33
2821.42
2818.67
2815.54
2806.64
2811.81
2818.23
2821.48
2812.07
2812.54
2813.8
2812.6
2812.4
2809.29
2805
2812.06
2815.27
2814.34
2798.94
2797.48
2793.91
2800.19
2800.86
2801.08
2809.78
2815.49
2822.68
2823.61
2844.91
2830.99
2834.18
2822.76
2817.48
2819.69
2809.29
2816.91
2815.5
2811.99
2812.75
2809.99
2816.22
2819.34
2817.02
2819.189
2811.93
2811.35
2809.96
2812.61
2812.16
2821.57
2817.37
2818.58
2818.89
2816.75
2823.06
2823.38
2826.09
2830.55
2829.74
2831.02
2836.08
2836.91
2842.29
2838.93
2838.27
2836.78
2841.84
2833.71
2823.01
2830.86
2835.04
2831.74
2836.38
2835.12
2839.77
2833.24
2836.08
2843.21
2847.61
2842.35
2840.97
2844.67
2853.46
2847.67
2846.02
2852.75
2852.06
2852.81
2862.66
2859.52
2861.35
2861.81
2860.83
2858.2
2852.7
2853.61
2855.94
2855.22
2856.16
2845.29
2845.5
2851.2
2841.06
2844.24
2838.93
2843.52
2846.07
2842.83
2843.64
2835.36
2829.96
2835.82
2838.39
2837.17
2834.56
2842.07
2844.47
2845.3
2845.93
2841.2
2846.85
2830.88
2822.84
2814.96
2815.92
2820.45
2817.39
2827.12
2825.92
2823.23
2824.88
2820.02
2819.26
2813.91
2814.04
2814.09
2822.38
2816.47
2822.34
2821.76
2813.86
2807.48
2808.7
2798.8
2803.04
2804.96
2808.11
2806.27
2811.39
2812.35
2812.81
2810.29
2802.84
2808.63
2808.61
2804.83
2804.9
2805.22
2806.26
2805.62
2803.71
2802.8
2801.84
2802.12
2810.39
2819.57
2819.89
2820.17
2823.24
2822.54
2822.36
2823.33
2825.48
2829.25
2836.37
2841.89
2850.51
2842
2837.81
2843.55
#N/A
2834.39
2839.53
2837.54
2844.18
#N/A
2849.22
2863.31
2847.57
2849.03
2848.17
2851.02
2849.53
2855.49
2852.56
2852.72
2853.89
2855.09
2856.56
2857.53
2868.35
2868.54
2878.31
2875.78
2878.72
2884.96
2888.22
2903.72
2900.19
2898.78
2907.14
2907.81
2912.81
2916.36
2913.1
2910.37
2908.45
2913.99
2915.42
2916.39
2919.3
2917.6
2910.02
2917.04
2917.47
2923.54
2914.23
2914.16
2909.41
2916.88
2917.28
2921.17
2929.86
2930.66
2929.15
2938.49
2936.99
2933.23
2940.49
2942.38
2941.13
2952.6
2956.05
2972.67
2979.95
2982.25
2990.35
2989.22
2986.39
2986.72
2974.6
2977.83
2973.05
2975.78
2980.06
2979.04
2984.6
2989.77
2987.26
2983.68
2987.62
2982.56
2983.99
2989.72
#N/A
2983.64
2988.12
2997.56
2996.2
3002.99
2997.85
3003.35
3004.59
2994.52
2998.85
3003.38
3011.18
3003.91
3004.62
3004.27
3009.94
3007.86
3015.06
3012.13
3014.25
3010.48
3008.2
3012.66
3025.61
3019.79
3020.78
3029.37
3030.14
3034.85
3046.43
3056.37
3049.02
3049.25
3050.25
3060.71
3054.9
3057.32
3058.43
3065.55
3065.33
3068.76
3077.54
3086.57
3098.42
3091.32
3106.3
3108.48
3100.57
3111.85
3115.84
3116.5
3113.58
3126.16
3133
3133.33
3115.72
3119.4
3114.2
3112.35
3101.86
3105.18
3109.77
3104.59
3116.33
3119.96
3119.61
3123.32
3119.55
3126.89
3124.16
3125.04
3131.25
3128.62
3136.92
3158.5
3161.46
3176.06
3175.28
3184.15
3179.46
3177.55
3197.24
3190.06
3205.3
3213.88
3212.19
3200.64
3211.85
3212.54
3207.21
3225.09
3221.15
3234.37
3238.2
3229
3232.08
3232.16
3232.83
3238.01
3239.11
3217.85
3224.31
3210.37
3192.09
3187.34
3178.15
3157.24
3171.1
3176.76
3184.35
3190.76
3196.93
3207.7
3220.71
3198.23
3209.29
3211.09
3212.17
3218.16
3220.41
3232.29
3238.34
3231.03
3231.42
3222.97
3210.12
3198.4
3199.4
3200.29
3205.33
3206.18
3209.26
3204.01
3212.92
3213.32
3213.92
3208.84
3202.04
3206.21
3212.76
3231.82
3226.78
3217.21
3203.46
3215.15
3196.09
3194.38
3195.39
3201.18
3207.91
3218.35
3214.7
3220.23
3225.67
3233.56
3225.63
3227.13
3233.73
3242.43
3239.07
#N/A
3238.49
3238.82
3224.51
3249.29
3237.63
3238
3233.16
3238.88
3240.98
3250.15
3230.49
3251.11
3240.77
3243.31
3239.36
3244.49
3244.38
3241.99
3247.71
#N/A
3249.2
3257.1
3253.18
3249.02
#N/A
3256.1
3272.65
3263.67
3258.23
3247.32
3256.19
3267.81
3264.51
3269.38
3276.28
3274.85
3273.05
3274.06
3289.66
3293.15
3297.67
3308.01
3316.07
3307.86
3320.21
3322.1
3326.21
3327.4
3312.4
3307.16
3313.72
3328.74
3334.37
3327.65
3321.55
3325.28
3332.55
3333.55
3340.14
3337.64
3344.47
3353.08
3363.53
3365.37
3365.3
3352.81
3368.46
3369.13
3370.82
3386.55
3394.78
3403.64
3431.79
3381.48
3323.69
3289.97
3219.04
3187.61
3186.53
3102.56
2985.98
2935.92
2912.16
2925.22
2953.53
2999.84
3049.19
3078.06
3105.81
3117.32
3122.7
3121.87
3126.03
3119.87
3133.45
3147.79
3203.71
#N/A
3232.21
3250.72
3269.85
3279.72
3272.32
3273.33
3274.78
3265.87
3276.23
3279.36
3267.06
3278.85
3280.08
3281.69
3275.74
3270.83
3267.82
3251.72
3266.23
3247.87
3232.24
3246.86
3255.18
3263.17
3263.89
3258.06
3278.73
3300.99
3308.89
3315.17
3316.17
3314.79
3322.48
3321.61
3338.72
3339.06
3337.7
3342.24
3342.79
3338.91
3350.99
3366.51
3374.6
3385.76
3386.29
3375.35
3372.59
3388.9
3395.34
3402.39
3404.29
3403.8
3401.66
3399.39
3399.16
3406.26
3404.12
3406.35
3409.53
3421.09
3421.42
3428.52
3440.6
3440.84
3455.9
3449.46
3451.82
3459.25
3460.89
3469.44
3468.93
3477.98
3488.59
3497.87
3506.56
3505.33
3500.48
3504.62
3502.12
3511.67
3513.67
3508.43
3523.5
3522.46
3529.51
3525.76
3524
3503.37
3500.44
3485.13
3479.09
3480.91
3481.59
3477.86
3484.62
3488.16
3489.65
3480.44
3475.28
3456.27
3458.65
3473.12
3484.07
3498.32
3504.34
3472.3
3473.28
3478.83
3471.4
3477.99
3481.89
3485.37
3483.42
3483.1
3487.26
3483.1
3483.92
3485.12
3478.89
3471.95
3463.16
3462.65
3469.98
3463.95
3465.7
3461.6
3451.13
3465.86
3457.72
3466.42
3466.84
3467.82
3485.26
3487.42
3482.53
3482
3480.24
3470
3466.64
3460.16
3465.68
3476.01
3482.78
3475.92
3462.64
3457.93
3458
3462.94
3460.08
3494.12
3505.16
3498.67
3482.84
3481.8
3482.13
3501.05
3499.99
3502.21
3513.19
3518.76
3529.95
3540.26
3534.81
3531.77
3531.24
3531.56
3543.66
3550.19
3534.57
3534.48
3546.64
